      3.150E+13      1.119E-04      9.980E+06      2.026E+15      1.117E+03      1.000E+00      6.100E-01      8.564E+00
      3.150E+13      1.122E-04      9.979E+06      2.026E+15      1.120E+03      1.000E+00      6.100E-01      8.567E+00
      3.150E+13      1.125E-04      9.979E+06      2.026E+15      1.122E+03      1.000E+00      6.100E-01      8.570E+00
      3.150E+13      1.127E-04      9.978E+06      2.025E+15      1.125E+03      1.000E+00      6.100E-01      8.573E+00
      3.150E+13      1.130E-04      9.978E+06      2.025E+15      1.127E+03      1.000E+00      6.100E-01      8.577E+00
      3.150E+13      1.132E-04      9.977E+06      2.025E+15      1.130E+03      1.000E+00      6.100E-01      8.580E+00
      3.150E+13      1.135E-04      9.977E+06      2.025E+15      1.132E+03      1.000E+00      6.100E-01      8.583E+00
      3.150E+13      1.138E-04      9.976E+06      2.025E+15      1.135E+03      1.000E+00      6.100E-01      8.586E+00
      3.150E+13      1.140E-04      9.976E+06      2.025E+15      1.138E+03      1.000E+00      6.100E-01      8.589E+00
      3.150E+13      1.143E-04      9.976E+06      2.025E+15      1.140E+03      1.000E+00      6.100E-01      8.593E+00
      3.150E+13      1.146E-04      9.975E+06      2.025E+15      1.143E+03      1.000E+00      6.100E-01      8.596E+00
      3.150E+13      1.148E-04      9.975E+06      2.025E+15      1.145E+03      1.000E+00      6.100E-01      8.599E+00
      3.150E+13      1.151E-04      9.974E+06      2.025E+15      1.148E+03      1.000E+00      6.100E-01      8.602E+00
      3.150E+13      1.153E-04      9.974E+06      2.025E+15      1.150E+03      1.000E+00      6.100E-01      8.605E+00
      3.150E+13      1.156E-04      9.973E+06      2.024E+15      1.153E+03      1.000E+00      6.100E-01      8.609E+00
      3.150E+13      1.159E-04      9.973E+06      2.024E+15      1.156E+03      1.000E+00      6.100E-01      8.612E+00
      3.150E+13      1.161E-04      9.972E+06      2.024E+15      1.158E+03      1.000E+00      6.100E-01      8.615E+00
      3.150E+13      1.164E-04      9.972E+06      2.024E+15      1.161E+03      1.000E+00      6.100E-01      8.618E+00
      3.150E+13      1.167E-04      9.972E+06      2.024E+15      1.163E+03      1.000E+00      6.100E-01      8.621E+00
      3.150E+13      1.169E-04      9.971E+06      2.024E+15      1.166E+03      1.000E+00      6.100E-01      8.625E+00
