79038.539 36000.010
79135.135 35976.584
79231.732 35953.162
79328.328 35929.745
79424.925 35906.334
79521.522 35882.928
79618.118 35859.528
79714.715 35836.134
79811.311 35812.746
79907.908 35789.364
80004.505 35765.989
80101.101 35742.620
80197.698 35719.259
80294.294 35695.904
80390.891 35672.556
80487.487 35649.216
80584.084 35625.883
80680.681 35602.558
80777.277 35579.241
80873.874 35555.932
80970.470 35532.631
81067.067 35509.338
81163.664 35486.054
81260.260 35462.779
81356.857 35439.513
81453.453 35416.256
81550.050 35393.007
81646.647 35369.769
81743.243 35346.540
81839.840 35323.320
81936.436 35300.110
82033.033 35276.911
82129.630 35253.721
82226.226 35230.542
82322.823 35207.373
82419.419 35184.215
82516.016 35161.067
82612.613 35137.931
82709.209 35114.805
82805.806 35091.690
82902.402 35068.587
82998.999 35045.495
83095.596 35022.415
83192.192 34999.347
83288.789 34976.290
83385.385 34953.245
83481.982 34930.213
83578.579 34907.192
83675.175 34884.184
83771.772 34861.189
83868.368 34838.206
83964.965 34815.235
84061.562 34792.278
84158.158 34769.334
84254.755 34746.403
84351.351 34723.485
84447.948 34700.580
84544.545 34677.689
84641.141 34654.811
84737.738 34631.947
84834.334 34609.097
84930.931 34586.261
85027.528 34563.439
85124.124 34540.631
85220.721 34517.837
85317.317 34495.057
85413.914 34472.293
85510.511 34449.542
85607.107 34426.807
85703.704 34404.086
85800.300 34381.380
85896.897 34358.689
85993.493 34336.013
86090.090 34313.352
86186.687 34290.707
86283.283 34268.077
86379.880 34245.462
86476.476 34222.863
86573.073 34200.280
86669.670 34177.712
86766.266 34155.161
86862.863 34132.625
86959.459 34110.105
87056.056 34087.602
87152.653 34065.114
87249.249 34042.643
87345.846 34020.189
87442.442 33997.751
87539.039 33975.329
87635.636 33952.924
87732.232 33930.536
87828.829 33908.164
87925.425 33885.810
88022.022 33863.472
88118.619 33841.152
88215.215 33818.849
88311.812 33796.563
88408.408 33774.294
88505.005 33752.042
88601.602 33729.808
88698.198 33707.592
88794.795 33685.393
88891.391 33663.211
88987.988 33641.048
89084.585 33618.902
89181.181 33596.774
89277.778 33574.664
89374.374 33552.572
89470.971 33530.498
89567.568 33508.442
89664.164 33486.404
89760.761 33464.385
89857.357 33442.384
89953.954 33420.401
90050.551 33398.437
90147.147 33376.491
90243.744 33354.564
90340.340 33332.656
90436.937 33310.766
90533.534 33288.895
90630.130 33267.043
90726.727 33245.209
90823.323 33223.395
90919.920 33201.600
91016.517 33179.823
91113.113 33158.066
91209.710 33136.328
91306.306 33114.609
91402.903 33092.909
91499.499 33071.228
91596.096 33049.567
91692.693 33027.925
91789.289 33006.303
91885.886 32984.700
91982.482 32963.117
92079.079 32941.553
92175.676 32920.009
92272.272 32898.485
92368.869 32876.980
92465.465 32855.495
92562.062 32834.030
92658.659 32812.585
92755.255 32791.160
92851.852 32769.754
92948.448 32748.369
93045.045 32727.004
93141.642 32705.658
93238.238 32684.333
93334.835 32663.028
93431.431 32641.743
93528.028 32620.479
93624.625 32599.234
93721.221 32578.010
93817.818 32556.806
93914.414 32535.623
94011.011 32514.460
94107.608 32493.317
94204.204 32472.195
94300.801 32451.094
94397.397 32430.013
94493.994 32408.952
94590.591 32387.912
94687.187 32366.893
94783.784 32345.895
94880.380 32324.917
94976.977 32303.959
95073.574 32283.023
95170.170 32262.107
95266.767 32241.213
95363.363 32220.339
95459.960 32199.485
95556.557 32178.653
95653.153 32157.842
95749.750 32137.051
95846.346 32116.282
95942.943 32095.534
96039.540 32074.806
96136.136 32054.100
96232.733 32033.414
96329.329 32012.750
96425.926 31992.107
96522.523 31971.485
96619.119 31950.884
96715.716 31930.305
96812.312 31909.746
96908.909 31889.209
97005.506 31868.693
97102.102 31848.198
97198.699 31827.725
97295.295 31807.272
97391.892 31786.841
97488.488 31766.432
97585.085 31746.044
97681.682 31725.677
97778.278 31705.331
97874.875 31685.007
97971.471 31664.704
98068.068 31644.423
98164.665 31624.163
98261.261 31603.925
98357.858 31583.708
98454.454 31563.513
98551.051 31543.339
98647.648 31523.186
98744.244 31503.055
98840.841 31482.946
98937.437 31462.858
99034.034 31442.792
99130.631 31422.747
99227.227 31402.724
99323.824 31382.722
99420.420 31362.743
99517.017 31342.784
99613.614 31322.847
99710.210 31302.932
99806.807 31283.039
99903.403 31263.167
100000.000 31243.317
